study_hours,attendance,previous_score,sleep_hours,assignments_completed,quiz_average,screen_time,consistency_score,final_score
8.066583652537123,73.43465798974852,63.194995166022466,4.797435974043555,1,30.861679211125292,10.67446227800939,92.19248769460444,86.284331524659
2.7970640394252375,70.74097511688326,90.34298556925194,4.99411031373346,7,55.90366342719787,6.060026351388788,87.70288243154884,95.04378512951062
5.628109945722504,63.670353596535314,89.11845789745493,5.151029754484006,10,31.919421698086037,2.0455835008596206,74.10279149359876,100.0
6.331731119758382,52.81877483254635,52.337033127027894,8.621181284828644,3,57.50819577417039,10.094214448288717,90.06842759757726,86.77272204848163
1.4180537144799796,93.23611881275266,88.02408319054742,6.774128936726782,7,66.80688192113266,1.5240538318015726,84.86406723120744,100.0
6.467903667112945,90.64505045650388,32.59053443008448,5.179153894092026,6,65.81769706070583,8.994241465850163,60.028945228862334,86.58480007086169
2.5347171131856236,99.98588366430653,71.73889149374372,7.272336483176429,4,41.59398429197857,9.512968439477316,44.074560643496156,80.55412866403435
1.5854643368675156,99.83184185369527,46.100618610139215,8.013054719562355,9,75.20183570669286,4.878628665217439,65.99407280065375,93.40039990570705
9.539969835279999,77.77158528013138,38.43968200440952,4.9083680051347365,9,33.134491535326774,10.072666419055654,81.53602177699851,95.33323196211835
9.690688297671034,88.44937075902553,35.38672411404464,5.894843710677461,7,83.33347740926908,6.672253464420987,60.54937191107151,100.0
8.275576133048151,97.23828649412141,78.74021431146979,3.853202653358633,8,96.26511037954823,6.096230186000765,76.6740336848728,100.0
3.741523922560336,92.48236953387058,53.791247463764634,4.268045446742763,4,53.783817900578256,1.499436096155618,36.602919840373055,79.76240523165795
1.8790490260574548,62.36740508715988,80.73367400701329,7.76782497775488,9,66.20675672000323,4.190321130137965,82.36033154599824,96.96199876778857
7.158097238609412,72.52720676550467,34.574943855925966,4.270068433869389,4,56.52371946411701,11.241109679738297,86.88995339251434,82.07352604232192
4.961372443656412,56.45797075757475,52.07032364814272,6.676143685669421,1,30.469727321284196,5.3100635961185,79.47864990463788,73.8755472115995
2.0983441136030097,97.70255136293612,67.7643904662736,7.9633238320570285,4,57.011215202658114,7.013705726124451,97.70845112684559,94.32794175451187
5.456592191001432,80.308731722544,85.35062153872744,3.7481384616632067,2,85.42041814829426,6.852238468826769,87.86564402224482,99.84977531679974
1.3094966900369656,61.43214027517314,52.312675205244894,6.971185537402325,6,71.71921895284373,7.494741988049626,93.21656095135768,81.42846839698171
9.18388361870904,83.58503422029284,73.81239635059063,4.795939485909546,9,37.08819402306113,1.6746405120761088,95.34997584203536,100.0
3.3290198344001523,80.90641202289478,92.0184423765331,9.74048812666306,4,89.29976427856495,4.983938802786011,86.0943594311666,100.0
6.962700559185838,67.90813590164203,73.11042317276133,6.384819527039474,7,67.175974141967,8.954411012708096,77.19811894045495,100.0
3.8053996848046987,55.67787960998145,46.30716323275436,8.641947848426106,0,88.92063532212732,3.206162761802812,30.40030069525525,73.4899966934092
5.680612190600297,83.57865977963998,31.70805470895766,6.851585795093833,2,70.61550631495206,3.2393621530099646,62.607802725618726,84.77946870774514
5.920392514089517,76.01538504518966,90.90692117306509,3.3038877299837344,2,69.17819113865579,1.110996673579272,69.98136090356527,98.9360448200419
2.6636900997297435,88.61591958678196,31.4888587595271,7.432059629158156,8,37.368142963790866,5.812301192690307,51.28211907135997,75.82000872035802
9.726261649881026,76.00817505559966,91.22911708789397,9.6598233954466,4,41.71518131970396,10.710078187407643,52.267311283243046,100.0
7.976195410250031,92.609075015927,67.02559938190484,7.211282741024318,8,98.04176795476138,1.5709103794603991,97.28115909971156,100.0
9.455490474077703,77.59534193872427,95.73473889590274,8.734322015987532,8,45.994072272833954,3.1023058044560288,92.41976056419222,100.0
9.053446153848839,78.04689857676931,85.91482650415658,9.189445243438854,0,98.42164825932575,4.410929921770306,89.4425303851193,100.0
6.381099809299767,93.83268013291726,99.85538773733363,4.596558403642527,1,67.23388945669844,9.048972102206342,58.420826119427744,98.84468882125267
9.296868115208051,70.17414331061985,54.54982708161971,4.484313879357586,4,39.5052332944756,8.046991520828453,30.95889852862402,82.18079226475858
1.7964325184672756,56.70076142253204,83.70318022517888,7.276866921956942,3,36.95115419275851,5.575382950400406,35.615557251899986,70.1437782901353
2.763845761772307,51.43913381566695,58.13516395264695,5.877199288646933,9,44.6204849494018,9.349758331842132,51.853745775232255,72.72270833745124
1.4070456001948426,87.75686278368096,63.59129342127362,8.879029120067042,8,94.7946131017735,7.705941128225922,31.102003909697387,89.57085470270084
3.927972976869379,81.01547756767323,73.9253824252859,9.300161863786078,6,58.99051570297588,10.85644879622941,31.200484734063867,86.51868689621574
4.498095607205338,85.20398840496118,91.15739799304372,5.473949655119027,5,57.680398759504,9.998294240525624,94.16223111496878,100.0
3.442141285965063,60.64820807544554,98.88584284395066,4.658093912821375,6,51.92443827491218,3.780949666981206,79.43109514833378,94.38771655023805
8.458637582367365,56.818573779338486,83.77913897051627,8.463678606707033,0,40.294329539661184,3.985824353976202,51.62691930477069,92.60540607885757
4.210779940242304,50.7272332833941,59.243674751713364,4.923642248836953,0,64.14958380346846,2.378921233716242,39.28512043206672,69.25651780047892
3.5284105871864266,67.52937794032985,59.494990159394916,8.758300229595749,7,39.10334477577971,4.706611982892022,65.81450025265539,86.17180305822724
5.884264748424236,79.49588434273166,81.6307611112224,5.96616777554134,1,88.48361654676293,11.994983105910038,30.374231259805512,86.64082840422002
2.2683180247728636,69.61220225498661,46.71440020378117,7.672849295040293,9,55.92778903927145,5.463262854765671,95.68896207007008,89.1843385798158
8.219772826786357,71.87374610118646,37.733187919197626,3.668747196842677,10,56.23624974472574,3.4253727815801702,59.0370583572263,94.76519557180528
1.6709557931179373,95.20793472468742,54.82355103485436,7.367015272736011,8,63.180449993820915,9.387311729231083,58.16344686661329,85.07136926878798
9.881982429404655,67.41277335116501,50.10672941578572,6.162373751160604,6,61.088939921602616,6.967181038089217,57.341552530724755,97.88707373747593
7.9502029236699165,75.69947445799053,50.741568431919305,7.106259242228319,5,99.64005811415251,2.6456159447964778,34.85298312714353,100.0
2.7884411338075514,89.18265063705715,46.35254257349369,4.176099454214044,0,68.17667848528117,5.187586492769523,74.68255678542786,75.25267587398231
1.0496990541124216,69.8271391160635,32.946523274545335,8.158116214609276,0,36.17411926529095,5.559166870932776,81.31025337398474,61.776554276739574
8.339152856093508,81.10433501139367,31.251175431338968,9.0395795428026,1,72.4814139103851,9.292126706261405,77.32877783118032,92.25660124803848
7.361716094628554,93.11818543733726,99.14056728152221,4.51717860063543,5,40.610900500891596,1.227385057810949,39.6904845330576,100.0
7.561064512368886,97.47603118288211,59.94411936151036,3.6700018886411323,5,32.16563513119394,3.959216114781415,70.51881176249148,95.40995646115393
7.941433120173512,57.3536740464519,56.90286530117771,3.1654701023243548,1,97.95195075740737,6.693559314470742,69.86391389205777,89.6901080942898
1.6664018656068134,96.32938125807472,77.57530978851489,7.493800503102862,0,84.14772240741948,3.957314166981277,90.78875515589675,95.4162887816261
4.226191556898454,74.6058146539769,45.27777215055449,7.249658252621465,9,98.60762946896368,7.912774521608988,56.538936086295294,93.98694085205275
2.0428215357261674,62.91221941494792,96.49728287651577,6.82688188899849,4,63.45149136155697,6.300542272020783,56.004016056160395,85.8966948232948
8.767930832880342,72.95678781191307,85.04415100908864,4.623629672811828,4,67.25802718042833,4.978812803455387,73.296894110273,100.0
6.609683141448022,99.00162876427385,36.258770161858166,5.736341971338603,1,41.78358691433912,11.441294895575634,74.31508574496591,79.62829923637837
3.9780822236738427,74.63090469964348,59.230654304944984,7.161334346303211,5,47.28351986673099,7.953754491051032,62.849965912805324,82.26686421993713
1.5720251525742128,66.43758051437541,91.53828152935154,6.477368012014185,8,88.69844504319798,2.4293550949473532,61.014155363129476,98.50204306845085
3.79884089544096,81.67004271583629,96.13124156039872,9.914498641504212,1,54.93299529823159,7.16100867187735,64.5903369446518,95.20101330673268
3.9266498982407234,62.00728093890965,62.718105787490884,3.955078267897132,9,87.87704816574933,9.588050385209911,90.27317096523183,93.48942258557085
7.566455605042576,53.7931664054332,72.93879724474954,7.866011878333157,1,79.63096070009223,8.79338667242077,62.2816830877737,92.67613482704718
6.738017242196918,56.44398609553246,41.69237622644526,5.830231376730045,2,42.401964769030585,2.892981522247853,95.79522543788757,83.90316100708786
8.98491468318694,56.40229194788862,99.38180382958836,5.997397304479303,6,65.52124562838195,11.696619989441137,65.28026345174283,100.0
5.249934326457543,57.595134675614716,46.21701909684104,8.023184359607233,5,77.41711250631018,5.9369501032126655,96.4440485226624,93.57114103996386
2.0763482134447155,56.94135863247051,95.99122418945879,7.847053059270587,7,46.452605036267755,2.7492750411428744,88.2982331308353,96.2830787447016
7.419203085006955,82.04373724016074,75.4752654294658,9.938791955915319,7,88.14819573640537,2.9821532954096273,55.370192583108036,100.0
7.847065437552077,59.09400421995724,72.54157564152014,3.8987600261788766,5,68.13793602816307,2.0805849140798856,90.45489949076313,100.0
6.051494778125466,67.28336416619317,65.88819577115561,3.7287675456891645,10,41.56694353098222,9.838699192784278,37.70442989407807,83.31825075658976
7.938704619591049,94.8394204953006,46.14688682024311,8.070371719901189,9,70.80890983152217,2.342335437540335,94.75330227401102,100.0
5.444160367279517,73.69808201314362,42.35696224038558,7.048708419044864,2,99.97996629091398,2.3763778285592165,74.21504605580242,93.97505311230333
5.704595464437946,83.37788692605136,45.43403463491227,4.919124665918641,2,40.536504416438945,10.355187762369214,33.80735239656178,68.55177666688309
4.847869165226946,58.61599356008149,43.05067835009782,3.5559355829229062,0,87.17298510836696,4.790644928923156,75.09797065555681,76.06838797476115
1.2287721406968566,59.61445094043354,84.57091314967273,3.5996077471750136,6,44.51163022312906,1.3394369473887968,98.19733579013293,85.83085836760466
1.97102284293974,52.043430813323944,54.508768141671105,9.259336122648829,4,84.7671830622061,1.5708482947025195,34.88604582302403,77.83952799990878
1.2828626711806081,58.44675315360823,34.048987359437746,4.3430712730312,3,81.42045461849892,2.5638749137428514,68.82813968460604,67.68819834894872
6.727693701374023,63.92951695159793,97.83718410985679,5.263600934808645,9,51.034256992030265,3.347326827732585,82.34560448315607,100.0
3.82920382968694,58.85052421383734,91.8650119474398,4.586594815588916,3,52.80761822951149,8.31660813662246,86.7181010689672,86.39149570053324
5.577136220482325,54.43512668785278,94.94265982366491,5.484974140823561,3,85.47649743740433,2.7305890800201107,58.967922572455706,98.25486222970092
9.168098265334837,56.03179355503004,99.64354758525047,3.4859668992226536,5,62.301185832111884,2.307618302947792,44.29165914177701,100.0
3.2436300623398746,73.03893840163629,42.17266744536411,6.633418536357892,7,81.15726200982661,9.411910556239071,32.96395951406687,76.3872686853622
4.693446307320667,60.31668592028963,57.736941323186116,3.473287945145504,7,40.358890315608434,8.38160812245906,70.58083099680573,77.67318248122409
7.799960246887438,68.21349305240378,83.07669329928639,8.60249555475653,4,89.67904473310875,5.788566436007598,61.703774918732755,100.0
3.059183489424602,75.17086354274284,78.72144326376545,4.635984573373031,5,79.76193016776233,7.042407486281143,96.41210766047976,95.6415577697722
1.6928191884591368,84.51974143146826,40.772713443789854,6.780083402231574,3,93.48599661843838,4.431824223590603,34.242343540043684,75.11054071255272
3.6077630762239123,51.965606992054944,87.10831874934325,9.160553612930208,10,39.26606653244807,6.307504622588967,77.97767404122041,97.09076143754628
2.4509915852860398,89.97051994545214,45.710840028566246,7.556141583330359,8,71.51101502524185,6.5733991388102035,31.747635548404002,82.28607992946758
9.367278871083158,81.39501947454539,45.667233037583614,6.730704505859347,7,71.93844095282276,5.259609982959055,42.000392369737995,100.0
8.273083416079754,54.08795159744359,67.58820960253895,5.270336271807629,9,54.74225183827477,10.972294317393791,61.75052999459839,94.54392634873288
6.700633808593811,93.67893120533887,71.50579543891922,5.331013391407385,9,62.09264971984805,1.1766805147910677,61.84107099620077,100.0
8.84314531168946,96.04362002659066,70.60603454864679,7.686408686387331,0,32.65870943028974,9.603883894003708,77.99903800535508,97.70020670781707
8.23304869209203,53.05389799274319,36.40407861784284,9.958975528548173,1,82.21020270389084,2.3682111436545674,93.71491244074296,98.61276156664012
2.6791305299743224,63.843882407360184,91.42226038412662,7.63287432894565,8,68.45257355822218,9.773020965909193,74.73225112404447,95.69289996414545
9.0330309864098,90.31006398965306,48.592002981209426,6.904483921590174,7,34.04187363084216,7.775031072443934,96.74745684960561,100.0
5.854080177240856,87.41298451918291,39.06604448979629,8.114553571674723,2,77.65291250723399,10.276059000300426,91.71309479145984,91.9594846254677
8.266961396476564,59.226050967818864,92.2123655908284,6.256439285986027,7,62.674745406183156,2.072657582049872,70.91498568715531,100.0
9.06482169931144,60.467466166835514,96.89560487608274,3.4209963982054967,0,32.41228815975,7.148786975097515,88.36543656431792,94.94802306451183
3.8620312747467747,68.5236051395691,90.34893320858154,6.936077711145368,9,97.87254087936668,6.511966682884168,74.98043272265438,100.0
1.9904673207490908,74.22614925955106,86.66612523074147,9.703376991537661,3,96.43785001626084,8.768125012596945,35.4990481646609,88.95572195977077
3.051416462877475,80.9127385765148,75.86693864473152,4.227120596503617,2,65.90316913030384,6.877196070830434,81.8395306281657,85.52997961596557
4.843970097636307,68.44568197848862,68.56001594263975,7.830034235744661,5,36.55706944941372,6.948080238464146,36.643590888714236,80.53805480079426
8.362132893302437,73.1267358066574,36.08907319379871,4.406535820613396,6,82.82348551190142,5.725555379336711,71.58579463987988,96.10602004751826
8.74657524930709,87.37354690668784,58.59172491494891,6.750793791311569,3,64.43517700740102,4.39717866408075,79.18481441007602,100.0
1.0625691747807164,51.834160144529896,56.08819619086198,3.6767351475270376,6,51.17132348025659,6.304907973774114,34.656932574759864,59.609533971007785
5.596725723198092,62.62184721720104,48.182764863222836,6.152596553807296,8,64.39927242699898,2.3034159464524064,46.15562577485723,88.39761014678163
4.7566990283390105,85.66747929422762,80.63940795820095,8.293143302266722,10,66.57109017838252,11.576646728813932,94.09705625831549,100.0
2.9989702942365724,94.76034188435997,64.71130145551396,5.433000669672874,1,69.38981893156375,8.858518399892581,73.14201445630275,83.16943975262245
2.0787883060031453,75.58387210578331,35.673235113535355,7.654382071410526,10,60.88565995587285,11.477138283566315,47.24002131673721,74.75930221330063
4.038536542632651,76.60567426326578,45.41282413648679,8.568149725528105,2,72.40287121973397,3.494001205629596,78.34758398036047,88.09799009846782
9.486187335212673,55.358600566988805,77.8281134561717,9.490244736356168,4,94.31142974244642,10.672751221941809,71.77434939731828,100.0
3.908826388186797,72.37061834117273,35.32916016432101,4.642494572988175,2,55.35876609690138,9.896689830198923,65.11029899425638,66.55808481270455
5.669115595690295,76.63086332275115,89.5844839834138,5.795211410665157,10,80.80015242539643,8.44867653703441,98.33308824916585,100.0
7.3271706300566,62.12352518173648,64.6602568909782,4.066912093312922,7,92.61167897769624,7.875321046937263,77.84176441852563,100.0
4.272666421413646,63.46216154746905,63.64106041286536,9.947384515108627,9,61.91854930319558,4.48204631794657,56.28087767675389,96.25118288926339
9.746038744488645,68.86420815523113,71.46854492616623,9.489006775470067,7,61.04190854673329,9.980518634615338,86.00514024538076,100.0
9.662025654479,51.003559888886315,87.72766761476043,6.779699911963917,7,72.14818897483457,6.516670076277072,91.92083050448315,100.0
3.2660406624282774,66.10395827915892,54.34664455315351,8.89423306063495,8,71.39847315957417,1.779807334804139,38.7654391661782,88.5783911112802
5.475236553031469,60.572400349827234,77.46113067913444,6.646705840904295,3,86.46125396283938,4.44149476940643,44.03870844916865,91.82400437852446
3.707904788350927,66.37486760889573,69.60123747970538,7.365099816019318,4,63.353836864480485,11.288268083998604,45.13589063894458,78.31278326870343
3.5635644493972087,55.98810659096256,48.69197891185949,3.623871024812116,4,99.72860647476088,10.357482866653308,78.38482665705783,78.06782053974939
1.3319825261907952,94.52636403699475,91.50409904486105,8.286892943477655,7,34.163009820709654,11.80096267884193,72.21276885372984,89.84349330831022
6.486079005819072,79.67962267770244,85.81982151248496,3.8939943854466437,6,30.22174940064912,7.907927208645079,73.32940952890118,94.34897073779229
5.524111209059753,83.95511595722448,76.09162842608978,8.782473411767699,8,74.81388180917367,3.7226108045445314,95.85413097826506,100.0
1.463308761249904,89.45856193036691,89.54072103659693,8.474196613692701,7,50.89044386533136,2.7909655464455017,84.31380729651141,100.0
3.507818178129503,74.92210994645286,90.71059406718616,7.961212884200835,1,46.826767208963865,3.056058846693078,38.95558471582483,84.6206028750621
9.174392973699883,54.34601440437118,79.58540837005243,3.253122663673335,9,51.832935600299635,1.2177522418197984,54.32549576976267,100.0
3.1560570160027517,76.85532709092739,88.59093298545704,5.1218984916173005,3,47.923329557346804,5.297503220845331,60.4775552323015,84.88430483505657
2.304053848821008,79.34205590104395,78.82300231684985,4.8417879893759,5,32.15530347623135,3.1057044854949676,57.71731121233235,80.6472175501596
5.405074842498067,87.2719737092165,77.60985402322103,5.520954852300633,1,98.0073129673412,5.5282100650237265,76.85160264133154,100.0
9.870854086995406,71.58297731148397,73.3027964750629,3.61349922734687,6,45.45218419169473,11.28493875022642,92.43251722795938,100.0
3.178497443603504,56.37901513977819,82.69016476903488,9.55870476121744,2,81.38208338125145,5.73594230457909,51.42360244659516,87.74773601019773
7.049219926652907,64.18879528993622,41.10235737051516,6.876615684986634,2,83.38174762859228,10.657829466833183,68.63139954948299,84.71685520322578
7.854576537958458,68.15411481993175,91.66095314392498,5.138670174606165,10,95.04801786050605,7.660552432774641,85.258659533951,100.0
3.1387378959315972,82.29586206658007,91.02904694216625,5.778870619519984,1,32.1384619965366,3.718447101275311,59.13526411917445,82.74718675849162
7.553947137506736,78.53891523344559,32.047309812419144,6.13041778353385,10,91.04338369129053,4.914402351851326,41.768268987950705,98.7371984942753
4.3100481944732785,67.80483629489231,87.80717253953338,7.204160333524321,7,66.90583265878601,1.9231148940357237,63.246567568462375,100.0
6.690752475342215,99.32576243964898,39.020890723141164,6.609755993875485,5,74.27808769760796,4.668088529556115,33.86557645201199,91.91886124997356
6.7017673968480524,80.28874096784436,53.45831979813993,9.43574381250092,0,75.11291939847236,8.452950400538874,95.96684178015938,97.82219100599387
5.821972156672826,61.86133958679972,82.04557794041254,6.478744380340812,0,87.38584634893093,1.793222022223787,35.237484363648115,90.35312984409016
1.8126079304896747,55.089123631020186,41.253192723381574,9.94510610376319,6,53.33851255113774,3.259415493258323,60.69197006754047,75.70228580101232
8.51772246030314,57.642956959216605,87.25769168833435,8.959974704215671,7,81.31358329019955,5.195851455546427,67.09168827619683,100.0
3.8870205847456223,62.29788641922541,88.24939245704194,4.459573600501351,4,67.0004676805538,11.802544907175587,98.97126826010998,90.15202275930011
2.678666593598688,58.03406866297779,65.52274136325853,9.514166502507415,10,85.53758100137435,9.633480052547682,41.62152765500025,89.19762679851597
1.3669762739928752,59.32835120256529,30.44701102017835,3.814564785198333,4,99.33822229390934,9.068354211413142,38.0102063028651,60.003969456695316
6.318036488694176,64.25475843469235,50.09266932224389,8.722147959438342,3,44.04557121826329,2.2781005217799057,30.60943029437805,80.73734169569065
7.098079256580542,58.66867976473774,73.18488428630195,5.664363054336061,5,99.62540490919986,9.590954829764906,40.890000580851165,94.34373481251903
1.1492904603507053,94.83827123132126,98.68303246191964,9.145820243115487,5,36.28685079979418,9.637956926676166,44.50910853473673,86.4299056176968
5.608837524693529,54.01168728308211,74.22694689116679,9.076396830752152,2,30.16222835333697,7.612129651867611,74.14066591081647,83.98298883966599
3.0384619767814414,76.22556947851274,48.186250674491184,8.641477800823349,8,33.09133553244819,11.89397960198209,45.379475327398026,73.76884869393845
6.806555113685048,70.51984134948307,74.38039921697279,8.53021305414943,10,53.92476833157332,4.5777929651700715,31.436457031052765,100.0
2.569297861044923,99.11893084543033,67.79897658010988,5.1327539736862855,6,74.30344314749038,11.353996930660369,87.86328418517421,92.87659815105937
7.218439642922194,55.60194510840262,84.58917766058005,3.566434981358765,0,34.83206786214947,11.06204226452154,55.59169907027767,75.51733055094759
4.480618116704837,69.89277995228709,37.48864471788709,5.82086125135613,6,30.39660701706971,1.1262872572431561,54.75876806065138,76.02297984033629
9.43056989863061,98.47352166376845,83.27195317514196,4.214671604905561,4,95.59637199211564,5.951281791222922,51.17353204175486,100.0
2.2376884973139393,93.27535629469901,67.88866050732773,7.864657622317232,4,87.53486451579508,11.748146563567307,98.27612940024946,95.95917068364582
4.069597159452327,90.85360354746399,97.40944027012962,5.422698085764498,1,86.64282197973218,2.1343349864888337,41.90807921164971,97.78178382399389
2.021261691165302,62.895141352246995,53.931051622708026,9.829271406019405,3,91.9096992851384,7.025631638216514,92.87666447672646,88.54756044919894
9.322242564507064,58.54437936950329,74.28353251937637,7.4868045414173245,5,79.0023990940473,11.768532577452145,84.37623324979216,100.0
8.896054180428829,83.43216099622154,95.24196738570123,8.757363945440527,9,37.308289082365704,7.110449665164462,35.35359688495191,100.0
3.3214746494364005,96.46879945637929,37.175680959347545,3.927672709192939,10,57.937013165160614,3.0879683326937157,99.0710371050594,95.05707255188673
6.939856414307611,77.83814465069649,95.60599410655158,9.034101375908358,6,80.62046405252406,7.404015531018487,48.99561744773074,100.0
8.354999801810942,78.580634473495,78.15200056105694,9.45930033359376,10,49.623412255406464,3.248846313445015,36.90080489156887,100.0
5.996807304395161,63.998954683014205,34.74859413736203,6.409433431732552,4,78.11844548953664,6.7167468918393265,88.05199638880316,87.88957983494296
5.766855205204059,88.47464665959684,51.067449686277136,7.243770564256842,8,31.714891378735665,1.8144643970358278,79.46728735743899,98.38998226238604
3.1766706181040654,59.35218742787617,79.57204620516971,8.35366860632097,2,51.429613861571525,7.6603093613584505,73.20531641145305,82.56891404783177
1.837924910253093,66.18396182021218,34.71454210281402,4.223870390822888,0,68.43912353940209,6.68468933040974,40.918660458925324,55.333738738228554
9.074941821579941,71.27182193082083,70.75193221233913,6.517962535244097,3,74.24628806543696,9.141775056376094,63.494728137917335,100.0
9.103762514469974,75.38051893422275,54.21181398670697,5.7906411944061915,8,70.39284651233376,7.937705182746635,84.63892188210497,100.0
6.697913115459412,62.12048662075401,73.4640862437234,4.024617945135744,3,78.84293932514007,7.045668953838323,51.253675670068816,88.5828016283585
4.051268119438307,55.74184123696018,33.2019423668759,5.57274095604072,1,30.426212376788733,8.587567341729333,51.8182879960529,55.487805012863674
4.142886171513948,80.53100212208163,91.00757643066635,3.4772061656984548,9,37.06588399842651,2.583361049294539,30.219863423368547,89.96995186773322
7.533601109832154,64.43152766201278,98.14422784241778,3.180683348646409,4,90.82609765954015,7.548956273844645,42.19703811517657,99.48844075656224
9.073992339573193,79.06191107113061,97.8214498699984,3.9461640240837594,2,77.72240508631128,2.8932166310505547,91.27839375852841,100.0
8.983777818386056,57.718135763710116,82.47562822200473,9.741805781124217,8,37.90521498802079,11.18074428637069,60.9222544146395,100.0
8.018879912718614,74.05700509274087,39.106036809144236,6.846706751265119,3,88.94521061790056,1.7516751533016461,98.89641494641037,100.0
6.77828481538859,76.62947162757929,83.07842371503159,9.760755128072539,5,46.95618524771969,5.734122246598726,57.69955745016548,100.0
1.7572596849554394,52.591176841121346,31.721084152116106,6.027485148310924,1,63.478191893665645,8.653772254209894,80.06305183461689,60.262357175536465
2.454658426851524,66.83021390969603,31.548648607029808,5.182712931596817,5,40.16375590192622,6.038244328350846,49.73433300333104,61.95921505585352
9.086987696743714,56.72073384694871,52.652715340467886,6.542993039881709,2,79.70770394951947,2.013047785561926,55.466674879865344,95.47588825135867
6.457861536936309,53.168748523638385,64.2050233283266,6.076581820430371,8,76.67980947099875,7.087169177393781,43.35081913136263,91.37854184941932
1.0827734645496667,99.49801161949726,83.92851924654553,3.739652789832207,10,44.777872981629535,8.0579509971009,54.29436579495765,87.27894521487198
1.913243885794289,66.11769224873615,77.83067636245536,7.485784202831444,1,90.43805367999013,8.741715420895584,68.30662642944502,83.10259761772126
6.971515921972502,90.49372229273175,61.21318944637238,4.512267277567197,8,58.09142169537985,5.105857959090348,99.42410166854746,100.0
1.0455542546159682,62.732032738188195,49.15386663971661,7.337115684284807,4,50.47605637495192,7.200259681316384,76.494119915025,70.20533197967941
2.4472724627574878,84.07513611119646,99.79871501103977,7.551407646787074,7,40.663071262517484,5.957551224328045,43.947216808581985,92.28334402432158
5.938604104299275,88.01139299448432,59.83269115651811,4.064173971900537,1,48.631760876087625,8.392616426274788,33.14730091140858,75.00644808280457
7.227056779234239,79.78193703039221,61.59709170307728,3.429447389774677,5,31.54188448566719,7.419126640573004,38.84495369201574,80.89201951396416
